brand_name,ingredient_name
Rindal-HD,phenylephrine
Rindal-HD,chlorpheniramine
Rindal-HD,hydrocodone
Ringl,acetaminophen
Rinvoq,upadacitinib
Riomet,metformin
Riopan,magaldrate
Riopan Plus,magaldrate
Riopan Plus,simethicone
Risamine,zinc oxide
Risamine,menthol
Risperdal,risperidone
Risvan,risperidone
Ritalin,methylphenidate
Rituxan,rituximab
Rituxan Hycela,hyaluronidase
Rituxan Hycela,rituximab
Rivfloza,nedosiran
Rivotril,clonazepam
Rixubis,factor IX
Rizafilm,rizatriptan
Rizaport,rizatriptan
Robadex,dexamethasone
Robafen,guaifenesin
Robafen AC,codeine
Robafen AC,guaifenesin
Robafen Cough,dextromethorphan
Robalog,triamcinolone
Robaxin,methocarbamol
Robaxisal,aspirin
Robaxisal,methocarbamol
Robichem,guaifenesin
Robichem AC,codeine
Robichem AC,guaifenesin
Robimycin,erythromycin
Robinul,glycopyrronium
Robitet 500,tetracycline
Rocainol,methyl salicylate
Rocainol,menthol
Rocaltrol,calcitriol
Roccal,benzalkonium
Rocco's Old School,cetylpyridinium
Rocco's Old School Healing Balm,zinc oxide
Rocephin,ceftriaxone
Rock Sauce,menthol
Rock Sauce,capsaicin
Rock Sauce,methyl salicylate
Rocklatan,latanoprost
Rocklatan,netarsudil
Roctavian,valoctocogene roxaparvovec
Roferon-A,interferon alfa-2a
Rogaine,minoxidil
Rogaine Anti-Dandruff,salicylic acid
Rolaids,dihydroxyaluminum sodium carbonate
Rolaids Reformulated Aug 2006,magnesium hydroxide
Rolaids Reformulated Aug 2006,calcium carbonate
Rolatuss,chlorpheniramine
Rolatuss,codeine
Rolatuss,ammonium chloride
Rolatuss,phenylephrine
Rolatuss with Hydrocodone,pheniramine
Rolatuss with Hydrocodone,phenylpropanolamine
Rolatuss with Hydrocodone,pyrilamine
Rolatuss with Hydrocodone,phenylephrine
Rolatuss with Hydrocodone,hydrocodone
Rolvedon,eflapegrastim
Romazicon,flumazenil
Romilar AC,guaifenesin
Romilar AC,codeine
Rommix,erythromycin
Romozin,troglitazone
Rompe Pecho,guaifenesin
Rompun,xylazine
Romvimza,vimseltinib
Romycin,erythromycin
Ron Acid,magaldrate
Ron Acid Plus,simethicone
Ron Acid Plus,magaldrate
Rondameth,bendroflumethiazide
Rondameth,Rauwolfia preparation
Ronoxidil,minoxidil
Rosac,sulfur
Rosac,sulfacetamide
Rosadan,metronidazole
Rosaderm,sulfacetamide
Rosaderm,sulfur
Rosaderm Cleanser,sulfacetamide
Rosanil,sulfur
Rosanil,sulfacetamide
Rosula,sulfur
Rosula,sulfacetamide
Rosula NS,sulfacetamide
Roszet,ezetimibe
Roszet,rosuvastatin
RotaTeq,human-bovine reassortant rotavirus strain G4 vaccine
RotaTeq,human-bovine reassortant rotavirus strain G3 vaccine
RotaTeq,human-bovine reassortant rotavirus strain P1A[8] vaccine
RotaTeq,human-bovine reassortant rotavirus strain G2 vaccine
RotaTeq,human-bovine reassortant rotavirus strain G1 vaccine
Rotarix,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain"
Rotersept,chlorhexidine
Rovera,carprofen
Rowasa,mesalamine
Roweepra,levetiracetam
Roxanol,morphine
Roxicet,acetaminophen
Roxicet,oxycodone
Roxicodone,oxycodone
Roxilox,acetaminophen
Roxilox,oxycodone
Roxiprin,aspirin
Roxiprin,oxycodone
Roxybond,oxycodone
Rozerem,ramelteon
Rozex,metronidazole
Rozlytrek,entrectinib
Ru Hist D,phenylephrine
Ru Hist D,pyrilamine
Ru-Vert-M,meclizine
Rubraca,rucaparib
Rubramin PC,vitamin B12
Ruconest,C1 esterase inhibitor
Rufen,ibuprofen
Rukobia,fostemsavir
Rumagon,turpentine
Rumagon,methyl salicylate
Run Guard,allantoin
Rusyde,furosemide
Rutuss with Hydrocodone,pheniramine
Rutuss with Hydrocodone,pyrilamine
Rutuss with Hydrocodone,hydrocodone
Rutuss with Hydrocodone,phenylephrine
Rutuss with Hydrocodone,phenylpropanolamine
Ruxience,rituximab
Ruzurgi,amifampridine
Rx Triamcinolone,triamcinolone
Rx-Otic,antipyrine
Rx-Otic,benzocaine
Ry-T-12,pyrilamine
Ry-T-12,phenylephrine
Ryaltris,mometasone
Ryaltris,olopatadine
Ryanodex,dantrolene
Rybelsus,semaglutide
Rybix,tramadol
Rybrevant,amivantamab
Rybrevant Faspro,hyaluronidase
Rybrevant Faspro,amivantamab
Ryclora,dexchlorpheniramine
Rydapt,midostaurin
Rykindo,risperidone
Rylaze,asparaginase
Ryna C,codeine
Ryna C,pseudoephedrine
Ryna C,chlorpheniramine
Ryna CX,codeine
Ryna CX,pseudoephedrine
Ryna CX,guaifenesin
Ryna-12,phenylephrine
Ryna-12,pyrilamine
Rynacrom,cromolyn
Rynesa,phenylephrine
Rynesa,pyrilamine
Rynessa,pyrilamine
Rynessa,phenylephrine
Ryneze,methscopolamine
Ryneze,chlorpheniramine
Ryoncil,remestemcel-L
Ryplazim,plasminogen
Rystiggo,rozanolixizumab
Rytary,levodopa
Rytary,carbidopa
Rytelo,imetelstat
Rythmol,propafenone
Ryvent,carbinoxamine
Ryzneuta,efbemalenograstim alfa
Ryzodeg,insulin degludec
Ryzodeg,"insulin aspart, human"
Ryzolt,tramadol
Ryzumvi,phentolamine
S-2,racepinephrine
S-T Febrol,acetaminophen
S-T Forte,hydrocodone
S-T Forte,guaifenesin
S-T Forte,phenylephrine
S-T Forte,pheniramine
S-T Forte,phenylpropanolamine
S-T Forte 2,chlorpheniramine
S-T Forte 2,hydrocodone
S.O.S.S.,sulfacetamide
SBS-40,chloroxylenol
SBS-40,allantoin
SENOKOT-S,docusate
SENOKOT-S,"sennosides, USP"
SLT,salicylic acid
SLT,lactate
SLT,coal tar
SOLOXINE,levothyroxine
SOMBRA Warm Pain Relieving Gel,menthol
SOMBRA Warm Pain Relieving Gel,camphor
SP RX 228,triamcinolone
SPS,sodium polystyrene sulfonate
SPS SUSPENSION,sodium polystyrene sulfonate
SRC Expectorant,guaifenesin
SRC Expectorant,hydrocodone
SRC Expectorant,pseudoephedrine
SSD,silver sulfadiazine
SSKI brand of Potassium Iodide,potassium iodide
ST-37,hexylresorcinol
Sabril,vigabatrin
Safe-Guard,fenbendazole
Safeguard Antibacterial,triclocarban
Safeguard Antibacterial Foaming,benzalkonium
Saizen,somatropin
Sajazir,icatibant
Sal-Plant Gel,salicylic acid
Sal-Tropine,atropine
SalAc,salicylic acid
Salactic Film,salicylic acid
Salacyn,salicylic acid
Salagen,pilocarpine
Salazopyrin EN,sulfasalazine
Salbulin,albuterol
Salbuvent,albuterol
Saleto,salicylamide
Saleto,acetaminophen
Saleto,caffeine
Saleto,aspirin
Saleto-200,ibuprofen
Saleto-400,ibuprofen
Saleto-600,ibuprofen
Saleto-800,ibuprofen
Salex,salicylic acid
Salflex,salsalate
Salic-2,salicylic acid
Salicor,trolamine salicylate
Salinaax,water
Salinex,sodium chloride
Salinocaine,benzocaine
Salinocaine,salicylic acid
Salitop,salicylic acid
SalivaCAINE,benzocaine
Salivasure,malic acid
Salivasure,xylitol
Salix - substance,furosemide
Saljet,sodium chloride
Salkera,salicylic acid
Salsitab,salsalate
SaltAire,sodium chloride
Saluron,hydroflumethiazide
Salutensin,hydroflumethiazide
Salutensin,reserpine
Salutensin-Demi,reserpine
Salutensin-Demi,hydroflumethiazide
Salvax,salicylic acid
Salycim,salicylic acid
Salyntra,salicylic acid
Salzone,acetaminophen
Samsca,tolvaptan
Samson 8,ibuprofen
Sanafitil,undecylenate
Sanafitil,salicylic acid
Sanafitil Antifungal,undecylenate
Sanafitil Cream,tolnaftate
Sanafitil Powder,undecylenate
Sanctura,trospium
Sancuso,granisetron
Sandimmune,cyclosporine
Sandostatin,octreotide
Sandostatin LAR,octreotide
Sangcya,cyclosporine
Sani Guard,benzethonium
Sani-Foam,benzalkonium
Sani-Hands Basics,benzalkonium
Sani-Supp,glycerin
Sano Log,triamcinolone
Sanomigran,pizotyline
Sanorex,mazindol
Sansert,methysergide
Santalia Daily Cleanser,salicylic acid
Santalia Daily Serum,salicylic acid
Santalia Spot Treatment,salicylic acid
Santyl,collagenase
Saphnelo,anifrolumab
Saphris,asenapine
Sarafem,fluoxetine
Sarapin,Sarracenia purpurea preparation
Sarclisa,isatuximab
Sarene,allantoin
Sarnol-HC,hydrocortisone
Sastid Soap,salicylic acid
Sastid Soap,sulfur
Satogesic,camphor
Satogesic,methyl salicylate
Satogesic,menthol
Satogesic Hot,capsaicin
Savaysa,edoxaban
Savella,milnacipran
Savlon Dry,povidone-iodine
Saxenda,liraglutide
Sayman Salve,petrolatum
Sayman Salve,zinc oxide
Scalacort,hydrocortisone
Scalp-Aid,hydrocortisone
Scalp-Cort,hydrocortisone
Scalpicin Anti-Itch,pramoxine
Scalpicin Itch Relief,hydrocortisone
Scalpicin Scalp Relief,salicylic acid
Scandonest,mepivacaine
Scandonest 2% Special,epinephrine
Scandonest 2% Special,mepivacaine
Scandonest L,levonordefrin
Scandonest L,mepivacaine
Scar Zone A Acne,salicylic acid
Scar Zone Burn Relief,benzalkonium
Scar Zone Burn Relief,lidocaine
Scemblix,asciminib
Scenesse,afamelanotide
Schering PC4,ethinyl estradiol
Schering PC4,levonorgestrel
Schiff,glucosamine
Schiff,chondroitin sulfates
Sclavo Test-PPD,purified protein derivative of tuberculin
Sclerosol,talc
Sclromate,sodium morrhuate
Scopace,scopolamine
Scot Tussin Original,phenylephrine
Scot Tussin Original,caffeine
Scot Tussin Original,pheniramine
Scot Tussin Original,salicylic acid
Scot-Tussin,guaifenesin
Scot-Tussin Allergy,diphenhydramine
Scot-Tussin DM Cough Chasers,dextromethorphan
Scot-tussin Diabetic CF,dextromethorphan
Scrub-Stat,chlorhexidine
Scrubs,benzalkonium
Scrubs,benzethonium
Scytera,coal tar
Sdamlo,amlodipine
Sea Mist,sodium chloride
Sea Soft,sodium chloride
Sea-Omega,vitamin E
Sea-Omega,docosahexaenoate
Sea-Omega,eicosapentaenoate
Sea-Omega Plus D,eicosapentaenoate
Sea-Omega Plus D,docosahexaenoate
Sea-Omega Plus D,cholecalciferol
Sea-Omega Plus D,vitamin E
Seb-Prev,sulfacetamide
Seba-Gel,benzoyl peroxide
Seba-Moist,salicylic acid
Seba-Moist,sulfur
Sebasorb,salicylic acid
Sebex,salicylic acid
Sebex,sulfur
Sebizon,sulfacetamide
Sebobalance,salicylic acid
Sebrx,diphenhydramine
Sebrx Acne Control,salicylic acid
Sebucare,salicylic acid
Sebulex,sulfur
Sebulex,salicylic acid
Sebulon,zinc pyrithione
Sebutone,salicylic acid
Sebutone,coal tar
Sebutone,sulfur
Seconal,secobarbital
Secretin-Ferring,secretin
Sectral,acebutolol
Secuado,asenapine
Secura,miconazole
Secura Cleanser,benzethonium
Securon,verapamil
Securopen,azlocillin
Sed-Max,acetaminophen
Sed-Max,caffeine
Sedalmex,acetaminophen
Sedalmex,caffeine
Sedapap,butalbital
Sedapap,acetaminophen
Sedexodine,dexmedetomidine
Sedivet,romifidine
Seebri,glycopyrronium
Seequin,hydroquinone
Seglentis,tramadol
Seglentis,celecoxib
Segluromet,ertugliflozin
Segluromet,metformin
Seizalam,midazolam
Sel-Pen Blue,selenium sulfide
SelRx,selenium sulfide
Selarid,selamectin
Selarsdi,ustekinumab
Selaspot,selamectin
Seldane,terfenadine
Seldane-D,terfenadine
Seldane-D,pseudoephedrine
Selenos,selenium sulfide
Selestoject,betamethasone
Selfemra,fluoxetine
Selseb,selenium sulfide
Selsun Blue,selenium sulfide
Selsun Blue Naturals,salicylic acid
Selsun Blue Scalp Itch,hydrocortisone
Selsun Blue Sensitive Scalp,zinc pyrithione
Selzentry,maraviroc
Semglee,insulin glargine
Semi-Daonil,glyburide
Semintra,telmisartan
Semitard MC,"lente insulin, pork"
Semprex-D,acrivastine
Semprex-D,pseudoephedrine
Senatec,lidocaine
Senatec HC,lidocaine
Senatec HC,hydrocortisone
Senergy,selamectin
Senexon,"sennosides, USP"
Senexon S,docusate
Senexon S,"sennosides, USP"
Senior Moment,docosahexaenoate
Senior Moment,phosphatidylserine
Seniortopix Healix,zinc oxide
Senna Soft,"sennosides, USP"
Senna-Relief Childs,"sennosides, USP"
Senna-Time,"sennosides, USP"
SenoSol,"sennosides, USP"
SenoSol-SS,docusate
SenoSol-SS,"sennosides, USP"
Senokot,"sennosides, USP"
Senolax,"sennosides, USP"
Senormin,atenolol
Senox,amoxicillin
Sensicaine,benzocaine
Sensipar,cinacalcet
Sensodyne Pronamel,sodium fluoride
Sensorcaine,bupivacaine
Sensorcaine with Epinephrine,epinephrine
Sensorcaine with Epinephrine,bupivacaine
Sentinel Flavor Tabs,milbemycin oxime
Sentinel Flavor Tabs,lufenuron
Sentinel Spectrum,milbemycin oxime
Sentinel Spectrum,praziquantel
Sentinel Spectrum,lufenuron
Sentry AQ Mardel Aquari-Sol,copper sulfate
Sentry AQ Mardel Clout,microcrystalline cellulose
Sentry AQ Mardel Clout,malachite green
Sentry AQ Mardel Clout,trichlorfon
Sentry AQ Mardel Clout,metronidazole
Sentry AQ Mardel Maracyn-Oxy,sodium chlorite
Sentry AQ Mardel Maroxy,sodium chlorite
Sentry Anti-Diarrhea,pectin
Sentry Anti-Itch,benzyl alcohol
Sentry Anti-Itch,benzalkonium
Sentry HC Dermasphere,hydrocortisone
Sentry HC Dermasphere Medicated,sulfur
Sentry HC Dermasphere Medicated,salicylic acid
Sentry HC HOTspot,benzalkonium
Sentry HC Petromalt,mineral oil
Sentry HC Worm X,pyrantel
Sentry HC Worm X DS,pyrantel
Sentry HC Worm X Plus,pyrantel
Sentry HC Worm X Plus,praziquantel
Senvelgo,velagliflozin
Sepasoothe,cetylpyridinium
Sepasoothe,benzocaine
Sepasoothe Reformulated Apr 2011,menthol
Sepasoothe Reformulated Apr 2011,hexylresorcinol
Sephience,sepiapterin
Sepp,iodine
Septa,neomycin
Septa,bacitracin
Septa,polymyxin B
Septi-Soothe,chlorhexidine
Septicare,benzethonium
Septisol Foam,hexachlorophene
Septocaine,articaine
Septocaine,epinephrine
Septra,trimethoprim
Septra,sulfamethoxazole
Septrin,trimethoprim
Septrin,sulfamethoxazole
Ser-Ap-Es,reserpine
Ser-Ap-Es,hydralazine
Ser-Ap-Es,hydrochlorothiazide
Serathide,hydrochlorothiazide
Serathide,reserpine
Serathide,hydralazine
Serax,oxazepam
Serc-16,betahistine
Serc-8,betahistine
Serdolect,sertindole
Serenace,haloperidol
Serentil,mesoridazine
Serevent,salmeterol
Sernivo,betamethasone
Seromycin,cycloserine
Serophene,clomiphene
Seroquel,quetiapine
Serostim,somatropin
Serpasil,reserpine
Serpazide,hydralazine
Serpazide,reserpine
Serpazide,hydrochlorothiazide
Serpex,reserpine
Serpex,hydrochlorothiazide
Serpex,hydralazine
Servira,atropine
Servira,hyoscyamine
Servira,phenobarbital
Servira,scopolamine
Servo Stat Bac,benzalkonium
Serzone,nefazodone
Sesquient,fosphenytoin
Seudotabs,pseudoephedrine
Sevenfact,factor VIIa
SevoFlo,sevoflurane
SevoThesia,sevoflurane
Sevosol,sevoflurane
Sevospire,sevoflurane
Sevredol,morphine
Seysara,sarecycline
Sezaby,phenobarbital
Shellgel,hyaluronate
Sheri-B-12,thiamine
Sheri-B-12,vitamin B12
Shewise,levonorgestrel
Shing-Releev,benzyl alcohol
Shing-Releev,benzalkonium
Shing-Releev,allantoin
Shingrix,varicella zoster virus glycoprotein E
Shur-Clens,poloxamer 188
Siderol,ferrous sulfate
Sidmak brand of theophylline,theophylline
Sierrasil Pain Relief,camphor
Signifor,pasireotide
Siklos,hydroxyurea
Siladryl,diphenhydramine
Siladyl,diphenhydramine
Silenor,doxepin
Sileo,dexmedetomidine
Siliq,brodalumab
Silka Antifungal,tolnaftate
Silka Cream,terbinafine
Silka Powder,miconazole
Siltane,brompheniramine
Siltussin,guaifenesin
Silvadene,silver sulfadiazine
Silvera,capsaicin
Silvera,lidocaine
Silvera,menthol
Simaal Gel,aluminum hydroxide
Simaal Gel,simethicone
Simaal Gel,magnesium hydroxide
Simbadol,buprenorphine
Simbrinza,brimonidine
Simbrinza,brinzolamide
Simcor,niacin
Simcor,simvastatin
Simlandi,adalimumab
Simparica,sarolaner
Simparica TRIO,pyrantel
Simparica TRIO,sarolaner
Simparica TRIO,moxidectin
Simplene,epinephrine
Simplera,terbinafine
Simplera,mometasone
Simplera,florfenicol
Simplicef,cefpodoxime
Simply Cough,dextromethorphan
Simply Saline,sodium chloride
Simply Saline Wound Wash,benzethonium
Simply Sleep,diphenhydramine
Simponi,golimumab
Simron,ferrous gluconate
Simuc-HD,hydrocodone
Simuc-HD,guaifenesin
Simuc-HD,phenylephrine
Simulect,basiliximab
Sinarest Nasal,oxymetazoline
Sinemet,carbidopa
Sinemet,levodopa
Sinequan,doxepin
Sinex,phenylephrine
Sinex Long-Acting,oxymetazoline
Singulair,montelukast
Sinthrome,acenocoumarol
Sinucleanse,sodium chloride
Sinucleanse,sodium bicarbonate
Sinufrin Plus,oxymetazoline
Sinumist,guaifenesin
Sinuva,mometasone
Sirturo,bedaquiline
Sitavig,acyclovir
Sivextro,tedizolid
Skelaxin,metaxalone
Skelid,tiludronic acid
SkilCraft,benzethonium
SkilCraft,benzalkonium
Skin Shield,benzethonium
Skin Shield,dyclonine
Skin TX Medicated Acne Wash,salicylic acid
Skin-Lube,petrolatum
Skin-Lube,dimethicone
SkinTx Acne Treatment,benzoyl peroxide
Skinmedica Purifying Foaming Wash,salicylic acid
Skinmedica Purifying Toner,salicylic acid
Sklice,ivermectin
Skyclarys,omaveloxolone
Skyla,levonorgestrel
Skynplex,iodoquinol
Skynplex,hydrocortisone
Skyrizi,risankizumab
Skysona,elivaldogene autotemcel
Skytrofa,lonapegsomatropin
Sleep-Eze,diphenhydramine
Sleepinal,diphenhydramine
Sleeptabs,diphenhydramine
Slentrol,dirlotapide
Slo-Indo,indomethacin
Slo-Niacin,niacin
Slo-Phyllin,theophylline
Slo-Phyllin GG,theophylline
Slo-Phyllin GG,guaifenesin
Slo-bid,theophylline
Slo-bid Gyrocaps,theophylline
Sloan's Liniment,turpentine
Sloan's Liniment,capsaicin
Sloprin,aspirin
Sloprolol,propranolol
Slow Fe with Folic Acid,folic acid
Slow Fe with Folic Acid,ferrous sulfate
Slow Sodium,sodium chloride
Slow Trasicor,oxprenolol
Slow-Fe,ferrous sulfate
Slow-K,potassium chloride
Slow-Mag,calcium carbonate
Slow-Mag,magnesium chloride
Slow-Mag Reformulated Feb 2012,magnesium chloride
Slow-Mag Reformulated Feb 2012,calcium carbonate
Slow-Pren,oxprenolol
Slozem,diltiazem
Smart San,benzalkonium
Smartrx,methyl salicylate
Smile Prophylaxis Paste,sodium fluoride
SmileGuard,sodium fluoride
Snap Labs,ammonia
Sno Phenicol,chloramphenicol
Sno Pilo,pilocarpine
Sno-Tears,polyvinyl alcohol
Soaanz,torsemide
Socalm Patch,methyl salicylate
Sochlor,sodium chloride
Socumb,pentobarbital
SodiPhluor,sodium fluoride
Sodium Sulamyd,sulfacetamide
Sofdra,sofpironium
Soframycin,framycetin
Soft Dine,iodine
Soft-Tuch,bronopol
Softkote,iodine
Softsoap Antibacterial,benzalkonium
Sogroya,somapacitan
Sohonos,palovarotene
Sojourn,sevoflurane
Solage,tretinoin
Solage,mequinol
Solaquin Forte,hydroquinone
Solaraze,diclofenac
Solarcaine,lidocaine
Solarcaine Plus Aloe,benzocaine
Solatene,beta carotene
Solensia,frunevetmab
Solfoton,phenobarbital
Solganal,aurothioglucose
Solian,amisulpride
Soliqua,lixisenatide
Soliqua,insulin glargine
Soliris,eculizumab
Solis,diazepam
SoloGuai,guaifenesin
Solodyn,minocycline
Solosec,secnidazole
Solotuss,carbetapentane
Solovecin,cefovecin
Soloxide,doxycycline
Solprin,aspirin
Soltamox,tamoxifen
Solu-Cortef,hydrocortisone
Solu-Delta-Cortef,prednisolone
Solu-Medrol,methylprednisolone
Solu-Phyllin GG,guaifenesin
Solu-Phyllin GG,theophylline
Soluclenz,benzoyl peroxide
Soluprep,chlorhexidine
Soluprep,isopropyl alcohol
Solv X,salicylic acid
Soma,carisoprodol
Soma Compound,aspirin
Soma Compound,carisoprodol
Soma Compound with Codeine,codeine
Soma Compound with Codeine,carisoprodol
Soma Compound with Codeine,aspirin
Somatuline,lanreotide
Somavert,pegvisomant
Sominex,diphenhydramine
Sominex Pain Relief,diphenhydramine
Sominex Pain Relief,acetaminophen
Somnapure,diphenhydramine
Somnasol,phenytoin
Somnasol,pentobarbital
Somnicaps,diphenhydramine
Somnicin,tryptophan
Somnicin,5-hydroxytryptophan
Somnicin,vitamin B6
Somnicin,melatonin
Somnicin,magnesium oxide
Somnite,nitrazepam
Somnote,trichloroacetaldehyde
Sonacaine,lidocaine
Sonata,zaleplon
Sone-4,betamethasone
Soneryl,butobarbital
Soni-Slo,isosorbide dinitrate
Soniazio,isoniazid
Soolantra,ivermectin
Sooth-It Plus,glycerin
Sooth-It Plus,pramoxine
Soothables KAPD,kaolin
Soothables KAPD,pectin
Soothanol X2,menthol
Soothanol X2,capsaicin
Soothe & Cool Dandruff,zinc pyrithione
Soothe & Cool Moisture Barrier,petrolatum
Soothe & Cool Powder,corn starch
Soothe & Cool Skin Paste,petrolatum
Soothe & Cool Skin Paste,zinc oxide
Soothe Lubricant Eye Drops,propylene glycol
Soothe Lubricant Eye Drops,glycerin
Soothe Mineral Oil,"mineral oil, light"
Soothe Mineral Oil,mineral oil
Soothe Night Time,petrolatum
Soothe Night Time,mineral oil
Soothelip Cold Sore,acyclovir
Soprodal,carisoprodol
Sorbichew,isosorbide dinitrate
Sorbid SA,isosorbide dinitrate
Sorbitrate,isosorbide dinitrate
Sorbutuss,guaifenesin
Sore No More,camphor
Sore No More,menthol
Soriatane,acitretin
Sorilux,calcipotriene
Sorine,sotalol
Sotacor,sotalol
Sotradecol,sodium tetradecyl sulfate
Sotret,isotretinoin
Sotyktu,deucravacitinib
Sotylize,sotalol
Soulus,lidocaine
Sovaldi,sofosbuvir
Sovuna,hydroxychloroquine
Spacol,hyoscyamine
Spacol Tablet,scopolamine
Spacol Tablet,atropine
Spacol Tablet,phenobarbital
Spacol Tablet,hyoscyamine
Spantuss HD,pseudoephedrine
Spantuss HD,guaifenesin
Spantuss HD,hydrocodone
Sparine,promazine
Spasdel,hyoscyamine
Spasmolin,phenobarbital
Spasmolin,atropine
Spasmolin,hyoscyamine
Spasmolin,scopolamine
Spasmonal,alverine
Spasmonal Forte,alverine
Spasquid,phenobarbital
Spasquid,atropine
Spasquid,hyoscyamine
Spasquid,scopolamine
Spastolate,phenobarbital
Spastolate,atropine
Spastolate,hyoscyamine
Spastolate,scopolamine
Spastrin,phenobarbital
Spastrin,levorotatory alkaloids of belladonna
Spastrin,ergotamine
Spec-T,benzocaine
Spec-T Sore Throat/Cough Suppressant,benzocaine
Spec-T Sore Throat/Cough Suppressant,dextromethorphan
Spec-tuss,guaifenesin
Special C,ascorbic acid
Spectazole,econazole
SpectoGard,spectinomycin
Spectracef,cefditoren
Spectramast,ceftiofur
Spectrobid,bacampicillin
Spectrocin Plus,pramoxine
Spectrocin Plus,bacitracin
Spectrocin Plus,polymyxin B
Spectrocin Plus,neomycin
Spectrum-4,chlorhexidine
Spevigo,spesolimab
Spherusol,Coccidioides immitis spherule
Spikevax,"SARS-CoV-2 (COVID-19) vaccine, mRNA spike protein"
Spikevax 2023-2024,"SARS-CoV-2 (COVID-19) vaccine, mRNA spike protein"
Spikevax 2024-2025,"SARS-CoV-2 (COVID-19) vaccine, mRNA spike protein"
Spikevax 2025-2026,"SARS-CoV-2 (COVID-19) vaccine, mRNA spike protein"
Spinraza,nusinersen
Spiretic,spironolactone
Spiriva,tiotropium
Spiroctan,spironolactone
Spirolone,spironolactone
Spironol,spironolactone
Spironolactone Plus,spironolactone
Spironolactone Plus,hydrochlorothiazide
Spirospare,spironolactone
Sporanox,itraconazole
Sporimune,cyclosporine
Sportscreme,trolamine salicylate
Spravato,esketamine
Sprayzoin,compound benzoin tincture (USP)
Spritam,levetiracetam
Sprix,ketorolac
Sprycel,dasatinib
St. Ives Blemish & Blackhead Control,salicylic acid
St. Joseph Aspirin,aspirin
St. Joseph Aspirin-Free,acetaminophen
St. Joseph Cough Suppressant,dextromethorphan
Stabec,phendimetrazine
Stadol,butorphanol
Staflex,acetaminophen
Staflex,phenyltoloxamine
Stafoxil,floxacillin
Stagesic,hydrocodone
Stagesic,acetaminophen
